source,frame_id,point_id,x,y,z,doppler,snr,noise
right,106,2,0.5099,1.2269,3.1613,0,124,418
right,106,3,0.102,1.3247,-3.1613,0,124,418
right,106,4,-0.3059,1.5185,-3.0593,0,124,418
right,106,5,-3.5373,6.7723,-2.1224,-0.8645,172,464
right,106,6,-2.8043,8.0649,0.7648,-0.8645,169,422
right,106,7,0.3059,0.7744,-0.204,-0.5763,192,544
right,107,1,0.153,0.9846,-2.3709,0,200,454
right,107,2,0,1.239,-0.3442,-0.8645,153,538
right,107,3,-0.3442,1.8761,-0.2868,-0.8645,123,497
right,107,4,-3.3015,6.8904,-2.1224,-0.8645,185,453
right,107,5,0.3314,0.7392,-0.2804,-0.5763,183,544
right,107,6,0.3442,0.5151,0.1721,-0.2882,183,529
right,108,1,0.153,0.9846,-2.3709,0,207,451
right,108,2,-2.8298,7.2214,-1.6507,-0.8645,212,450
right,108,3,0.3569,0.7587,-0.1785,-0.5763,193,524
right,109,1,0.2294,0.9697,-2.3709,0,207,460
right,109,2,0.204,1.3129,3.1613,0,175,417
right,109,3,0,1.2653,-0.2294,-0.8645,160,543
right,109,4,-3.4417,6.7159,-1.6061,-0.8645,167,475
right,109,5,-4.7228,6.8242,0.9943,-0.8645,183,425
right,109,6,0.3569,0.7643,-0.153,-0.5763,171,548
right,110,1,0.2486,1.0505,-2.5685,0,204,445
right,110,2,0.102,1.3247,-3.1613,0,187,419
right,110,3,-4.2447,6.4269,-1.8866,-0.8645,214,453
right,110,4,0.3059,0.5574,-0.0956,-0.5763,196,538
right,111,1,0.2294,0.9697,-2.3709,0,164,486
right,111,2,-0.102,1.5457,-3.0593,0,213,426
right,111,3,0.1147,1.2337,-0.3442,-0.8645,155,531
right,111,4,-3.7731,6.8296,-1.4149,-0.8645,207,470
right,111,5,0.325,0.5427,-0.0191,-0.2882,196,528
right,112,1,0.3314,1.3709,-2.4028,0,155,457
right,112,2,-0.3059,1.5185,-3.0593,0,138,444
right,112,3,0.0956,1.0081,-0.3505,-0.8645,119,545
right,112,4,-3.9006,6.513,-1.3767,-0.8645,184,472
right,112,5,-4.2256,7.1427,0.9943,-0.8645,172,439
right,112,6,0.4015,0.4889,-0.1147,-0.2882,178,514
right,113,1,0.3059,1.1208,-2.2945,0,147,464
right,113,2,-0.2868,1.4236,-2.8681,0,144,435
